danceability (bin);key;track_id (song_features.csv);acousticness;danceability;duration_ms;energy;instrumentalness;liveness;loudness;mode;speechiness;tempo;valence
0.72;4;1xzBco0xcoJEDXktl7Jxrr;0,194;0,729;183907;0,625;0,00986;0,248;-5,266;1;0,0315;146,034;0,261
0.72;4;6gzIcEUuswJQGfJNPYMjjv;0,327;0,736;224507;0,482;0;0,229;-8,242;1;0,196;140,064;0,608
0.72;4;0lG6QM1jjbbX5UUn3DPmrZ;0,0345;0,736;222320;0,555;0,000157;0,0798;-4,689;1;0,0757;91,997;0,323
0.75;4;3tcnWNjEXyXCbFR9zonrX2;0,00587;0,755;215364;0,615;1,75e-06;0,109;-8,245;1;0,0454;105,955;0,039
0.75;4;5aXgz1oKK8Q9z9xvTmSnrO;0,00587;0,755;215364;0,615;1,75e-06;0,109;-8,245;1;0,0454;105,955;0,039
0.75;4;7vFoFDWqTX0mHzLfrF1Cfy;0,166;0,782;180566;0,685;1,18e-05;0,16;-6,237;1;0,0309;118,016;0,603
0.78;4;1DcxnVNFAyVl2sDQ646pXS;0,363;0,786;129040;0,65;8,17e-05;0,122;-6,839;1;0,109;92,975;0,712
0.78;4;2AkmdLbVKS1steeZdy8H1l;0,0841;0,795;258013;0,435;0,00026;0,0763;-8,927;1;0,0324;108,95;0,596
0.81;4;6XjEOPgbgHKcaHcunEHSJJ;0,041;0,815;167627;0,828;0;0,314;-3,559;1;0,232;139,972;0,311
0.84;4;1yHdfeCpeKPmSzQdfqHtq8;0,0487;0,865;163824;0,612;0;0,157;-6,316;1;0,384;165,023;0,607
0.30;5;4YJUTdZ0Pgl0ZeNyHYXeLd;0,933;0,329;217387;0,179;5,04e-06;0,115;-11,589;1;0,0299;154,175;0,255
0.39;5;1Qi2wh8fFgDV7tl4Sj3f2K;0,953;0,399;170964;0,181;0;0,317;-9,409;1;0,0416;145,512;0,318
0.39;5;0YwBZKT8JE4U5TwmYE9BV9;0,0138;0,406;245680;0,934;0;0,955;-6,668;1;0,0845;118,823;0,395
0.42;5;1dinW5tLGDdPhxtW8vMkUn;0,802;0,431;204347;0,195;0;0,0862;-13,207;1;0,0518;80,983;0,157
0.45;5;3h1EREJfCwyv6cG7CGak5d;0,244;0,478;147227;0,542;0;0,0839;-10,135;1;0,0367;167,486;0,821
0.48;5;3ngc7rGlfeFaskU90EWl4R;0,669;0,494;274693;0,637;0;0,0882;-6,381;1;0,0333;147,924;0,1
0.54;5;4KpKyRFwN0gcwj58Uqjv7q;0,134;0,557;85124;0,338;0,00184;0,14;-9,892;1;0,0257;140,935;0,689
0.57;5;1N7YeVU0ZwAFbOhwM61ef6;0,0112;0,578;220850;0,694;0;0,102;-5,351;1;0,0706;129,921;0,268
0.60;5;0juSegsrO7siAAjlNATKV2;0,643;0,617;186832;0,476;0;0,316;-7,086;1;0,0446;131,683;0,429
0.60;5;2QZ7WLBE8h2y1Y5Fb8RYbH;0,0573;0,622;211360;0,712;0;0,13;-7,321;1;0,066;140,025;0,487
0.63;5;7MSYSOobsombc1mbDWFxtD;0,292;0,634;231173;0,645;0;0,246;-9,2;1;0,0376;93,05;0,677
0.63;5;15coTBAzEN1bOeipoNDZAR;0,103;0,642;255307;0,939;0;0,881;-3,967;1;0,0463;105,003;0,756
0.66;5;68lOQPb5tX8U2cQRuas0L2;0,337;0,678;240199;0,666;0;0,115;-6,949;1;0,487;87,634;0,523
0.66;5;0JYAsQJWIuaYUvZGF1qapT;0,0939;0,684;236948;0,791;0;0,359;-4,435;1;0,309;153,992;0,529
0.66;5;2dpaYNEQHiRxtZbfNsse99;0,191;0,687;214290;0,792;0;0,167;-2,749;1;0,0452;100,015;0,671
0.66;5;1h9P5WJwyvK8OB7O2YiXgp;0,254;0,691;200747;0,71;0;0,108;-5,144;1;0,334;192,046;0,726
0.69;5;4qBejt9FeqLI9blHI1Nq1x;0,634;0,702;159973;0,588;0;0,198;-5,914;1;0,0563;122,945;0,849
0.69;5;4ve2uzqdwnHr20G5YgMMqr;0,0991;0,716;226693;0,729;0;0,0842;-6,313;1;0,117;131,975;0,276
0.75;5;07FkzikE6FuHIa8Ma7zJGc;0,161;0,753;209213;0,66;0;0,236;-6,542;1;0,133;95,003;0,182
0.75;5;2PCKWNZYcwyFKd4lVRWE8k;0,0585;0,765;147413;0,574;0;0,22;-8,456;1;0,31;140,017;0,606
0.75;5;6pLKMPAUlBCjHjylj2Nbd9;0,155;0,773;223381;0,74;0,514;0,159;-7,21;1;0,0895;117,023;0,226
0.78;5;4axYWgXASdsCBHuwInAubT;0,591;0,797;121630;0,293;0,0724;0,148;-7,479;1;0,08;80,035;0,478
0.78;5;4sbtM9ORGwmxGkXfctXbJq;0,8;0,809;168418;0,483;0;0,221;-6,886;1;0,0487;96,974;0,715
0.87;5;2QApWGconWQE8BjaNfh7ik;0,0708;0,875;176112;0,717;0,000495;0,0949;-7,236;1;0,189;153,037;0,607
0.90;5;6ho88pvz4c8WCSFbdVXNia;0,00169;0,924;211588;0,567;0;0,0898;-5,009;1;0,0964;146,975;0,827
0.27;6;4eqne0oIdt9GW2ubiliny0;0,961;0,273;162200;0,161;0,000905;0,112;-16,091;1;0,0357;64,16;0,111
0.48;6;66WPXyhXqMlkM1kZhyEXWK;0,000942;0,495;187920;0,793;8,29e-06;0,0791;-5,696;1;0,03;125,998;0,672
0.48;6;0H1Had94fszD13qsFsP1U5;0,0472;0,497;213640;0,77;0;0,102;-4,298;1;0,0757;167,892;0,47
0.51;6;46DwQbCUzWr4bT0Uu2lDK8;0,464;0,529;168040;0,211;0;0,132;-12,715;1;0,0246;93,236;0,192
0.54;6;4QVS8YCpK71R4FsxSMCjhP;0,135;0,548;218296;0,839;0;0,102;-2,371;1;0,0644;98,932;0,314
0.57;6;0AG2l0IboWNSwjUkMr2Aq7;0,835;0,572;256689;0,155;0,000137;0,0906;-14,405;1;0,0344;109,923;0,0949
0.63;6;0cDwUAF7yQrOLRcFfJpSc2;0,000448;0,634;210935;0,652;0,00139;0,115;-7,49;1;0,0321;90,012;0,264
0.63;6;2bzitsPcImYC6DZWvvLCQi;0,000479;0,634;210933;0,662;0,00142;0,111;-7,543;1;0,0325;90,011;0,244
0.63;6;2Z8WuEywRWYTKe1NybPQEW;0,00835;0,645;214507;0,713;0;0,113;-5,355;1;0,0393;74,989;0,566
0.66;6;39YLC6osLe9btq1vpsDglx;0,0371;0,685;183894;0,638;0;0,0987;-6,539;1;0,0367;123,442;0,414
0.66;6;4yQw7FR9lcvL6RHtegbJBh;0,249;0,687;139733;0,63;0;0,221;-10,817;1;0,0389;110,051;0,926
0.69;6;0E9ZjEAyAwOXZ7wJC0PD33;0,176;0,694;184560;0,77;1,1e-05;0,118;-5,335;1;0,149;125,905;0,163
0.69;6;2rgOAX5Cj3pk8JFnaPwJbd;0,0917;0,705;202573;0,796;0;0,335;-5,214;1;0,295;100,196;0,909
0.69;6;1mT47pKLXUwPYGwB91GcNz;0,154;0,715;212493;0,872;0,000146;0,11;-3,501;1;0,0547;96,939;0,682
0.69;6;2aPTvyE09vUCRwVvj0I8WK;0,176;0,721;158206;0,704;3,71e-06;0,143;-6,364;1;0,0606;125,004;0,735
0.72;6;5bITfqKGaPakO1l99hOMsI;0,128;0,734;235315;0,793;0;0,0658;-4,731;1;0,0454;89,961;0,511
0.72;6;62o8KoI44JfN7aYxgTnPvh;0,31;0,749;183753;0,752;0;0,232;-4,883;1;0,345;180,049;0,901
0.72;6;5p7ujcrUXASCNwRaWNHR1C;0,297;0,752;201661;0,488;9,11e-06;0,0936;-7,05;1;0,0705;136,041;0,533
0.75;6;48zFZh27QU5qsrBjn4C2FA;0,315;0,754;176133;0,805;0;0,203;-4,249;1;0,0752;93,983;0,555
0.75;6;5G6Gt9RtNaeIE418pd4yre;0,296;0,764;177040;0,548;1,01e-05;0,0769;-7,627;1;0,14;151,02;0,519
0.75;6;5sdb5pMhcK44SSLsj1moUh;0,033;0,775;191496;0,872;0,0579;0,298;-4,194;1;0,0469;122,994;0,379
0.78;6;4mLkiFppf8Xvem6BSY34qw;0,0793;0,795;196360;0,759;0;0,0805;-6,348;1;0,0528;110,021;0,855
0.81;6;3clw56k8jqFaXnwdejV4Yo;0,267;0,815;217652;0,626;1,31e-05;0,275;-5,139;1;0,103;109,989;0,571
0.84;6;66wkCYWlXzSTQAfnsPBptt;0,627;0,861;216000;0,33;1,93e-06;0,14;-7,194;1;0,0526;95,016;0,718
0.87;6;0p0jvYdazuWBMC8QacxpUH;0,129;0,886;157199;0,559;0;0,0725;-7,206;1;0,37;109,985;0,555
0.90;6;0evt4UZbdhnHtcAnxkm6A1;0,261;0,907;222477;0,64;0;0,0785;-6,542;1;0,354;120,995;0,803
0.21;7;5wTM2Bm8phDwHAuOsfBwhU;0,00292;0,22;220427;0,708;0,0267;0,102;-9,051;1;0,035;66,214;0,453
0.21;7;5hslUAKq9I9CG2bAulFkHN;0,766;0,24;151933;0,598;0;0,117;-8,435;1;0,037;202,082;0,776
0.27;7;3AymrUApW5JKKaNrHQhcBG;0,24;0,275;261627;0,443;0;0,139;-8,724;1;0,0318;71,986;0,291
0.27;7;0tXPhc8LvM4dPvoRwI66XQ;0,934;0,282;264827;0,101;5,05e-05;0,159;-14,657;1;0,0315;83,13;0,141
0.27;7;2xGO2UjzxeVQSIkyg98vck;0,214;0,296;261627;0,421;0;0,232;-8,891;1;0,0285;83,425;0,335
0.27;7;2IZZqH4K02UIYg5EohpNHF;0,0163;0,299;306411;0,613;0,00359;0,368;-9,012;1;0,0347;166,96;0,306
0.30;7;4fzyvSu73BhGvi96p2zwjL;0,131;0,312;242496;0,418;0,000679;0,0836;-9,146;1;0,0296;130,795;0,237
0.30;7;0oagwWkGlBoACUuKvTmqZV;0,272;0,312;273640;0,499;0;0,0901;-6,282;1;0,0397;148,173;0,191
0.30;7;1QXg7pVx5hpAZWw8KIAcGw;0,851;0,327;186973;0,24;0;0,0997;-15,181;1;0,0327;81,113;0,193
0.33;7;0bYg9bo50gSsH3LtXe2SQn;0,164;0,335;241107;0,625;0;0,0708;-7,462;1;0,0386;150,277;0,346
0.36;7;3iwZ8hg0q1kTBB5kjg0nO4;0,0199;0,367;205467;0,623;0,000731;0,159;-9,436;1;0,0499;128,268;0,511
0.39;7;2b3JxLi8KAiOsD8ehnOxDZ;0,795;0,395;226213;0,508;3,63e-06;0,0627;-3,522;1;0,0326;89,859;0,168
0.42;7;3DKpA54hrFIdPN6AtL9HXa;0,785;0,45;281235;0,335;1,25e-06;0,0979;-7,464;1;0,0298;109,908;0,25
0.45;7;0QSt5KmJzRqU1gFJJfQJ0Q;0,841;0,475;31200;0,00543;9,63e-05;0,113;-20,584;1;0,0996;135,578;0,568
0.45;7;2L9QLAhrvtP4EYg1lY0Tnw;0,919;0,478;135760;0,201;0;0,0854;-16,768;1;0,0332;136,471;0,857
0.45;7;6Tof6kPUc2a17GKaKz4IXz;0,946;0,478;315733;0,475;0,00372;0,133;-10,901;1;0,28;89,2;0,437
0.48;7;41zXlQxzTi6cGAjpOXyLYH;0,737;0,483;203569;0,412;0;0,116;-8,461;1;0,0402;170,163;0,247
0.48;7;40T5GIqQ1CegGm2PTEl8Bu;0,737;0,483;203569;0,412;0;0,116;-8,461;1;0,0402;170,163;0,247
0.48;7;0lizgQ7Qw35od7CYaoMBZb;0,0545;0,506;204093;0,628;0;0,301;-7,316;1;0,173;191,708;0,556
0.51;7;1AVu7Kc2MRrLfOG1RCEf07;0,947;0,528;187653;0,486;1,28e-06;0,119;-5,267;1;0,0528;107,906;0,251
0.54;7;3W3RQneS2yhA7E5l1dJW18;0,063;0,553;217633;0,711;8,41e-06;0,0759;-7,714;1;0,0453;99,997;0,299
0.54;7;7p4vHnYXkxlzvfePJVpcTr;0,162;0,554;297404;0,596;0,00482;0,0805;-8,214;1;0,13;165,728;0,255
0.54;7;3qzp4hb3YaRIkezSceqpRR;0,0632;0,554;217633;0,667;1,43e-05;0,0686;-9,343;1;0,0439;100,017;0,281
0.54;7;5x37oQPX5730aqxlvXT2qa;0,275;0,558;251267;0,566;0;0,0482;-9,363;1;0,0243;144,061;0,495
0.54;7;5sbooPcNgIE22DwO0VNGUJ;0,0183;0,566;191100;0,769;0;0,108;-4,342;1;0,0872;170,036;0,385
0.54;7;5lK18Pt33xNudq4qYDxIm8;0,382;0,568;215733;0,401;0;0,262;-6,341;1;0,0297;95,796;0,296
0.54;7;3TjhLjBbR74kY1MicLTD9n;0,768;0,569;196560;0,508;0;0,145;-12,823;1;0,0502;167,624;0,647
0.57;7;2VxeLyX666F8uXCJ0dZF8B;0,371;0,572;215733;0,385;0;0,231;-6,362;1;0,0308;95,799;0,323
0.60;7;60Z57Wdrn0pEVpHI7d7GAX;0,0305;0,616;309638;0,684;0;0,376;-6,032;1;0,311;179,503;0,312
0.60;7;2Ysi49tRdVH74d1Cnc4o94;0,608;0,626;163560;0,676;0;0,493;-3,178;1;0,0739;140,677;0,684
0.63;7;6tjituizSxwSmBB5vtgHZE;0,865;0,647;119787;0,465;0;0,0882;-8,308;1;0,0428;151,251;0,699
0.63;7;0cqRj7pUJDkTCEsJkx8snD;0,059;0,649;219200;0,795;0;0,132;-5,337;1;0,163;160,061;0,915
0.63;7;2NRGaA1GyCmTYfm2GRPkUe;0,0484;0,656;142320;0,542;0;0,106;-7,358;1;0,323;166,11;0,551
0.63;7;5274I4mUMnYczyeXkGDWZN;0,0484;0,656;141587;0,542;0;0,126;-7,358;1;0,323;166,111;0,551
0.66;7;1LeWIs2hP2r5yOQnVuYoI5;0,43;0,663;151667;0,6;0;0,184;-10,87;1;0,032;129,991;0,8
0.66;7;2r1T6xGTVaNAqBoPH4lZEE;0,252;0,669;192537;0,684;0;0,72;-4,595;1;0,0585;96,097;0,466
0.66;7;2J0X46UkpfLlWbuCXFgDLr;0,252;0,669;192537;0,684;0;0,72;-4,595;1;0,0585;96,097;0,466
0.66;7;56dllQaFZBw3SPTiKZvqYH;0,642;0,674;160640;0,319;3,96e-06;0,169;-7,109;1;0,0764;70,057;0,747
0.66;7;6bMIExEulvwM2X6zsuiYwr;0,0189;0,674;244470;0,862;0;0,113;-3,4;1;0,231;160,073;0,357
0.66;7;5EKHbW7mXcAR4hCyS3YXjb;0,498;0,676;172767;0,844;0;0,866;-3,396;1;0,109;159,969;0,716
0.66;7;5xDrO9DEDJGUQGfyoHvgDJ;0,127;0,677;203653;0,793;0;0,102;-2,775;1;0,0272;102,986;0,802
0.66;7;7MXVkk9YMctZqd1Srtv4MB;0,141;0,678;230453;0,588;6,35e-06;0,137;-7,015;1;0,276;186,005;0,486
0.66;7;1Fo4OvzP9PThFKMeMIAEYu;0,82;0,681;179998;0,34;0;0,285;-8,617;1;0,0339;129,98;0,417
0.66;7;5a8RPWgKSmcGBGcffmIrUi;0,0085;0,691;187027;0,716;9,06e-06;0,263;-5,985;1;0,0351;112,035;0,507
0.66;7;2c7GlMNmF7pbohjykutmLP;0,0085;0,691;187027;0,716;9,06e-06;0,263;-5,985;1;0,0351;112,035;0,507
0.69;7;0s5DNDV6LAKn2u2Ufa3VjQ;0,146;0,709;204453;0,771;3,29e-06;0,249;-4,598;1;0,166;174,006;0,709
0.69;7;5R2rsbwCDXORX2tLfprRmM;0,317;0,721;166343;0,508;0;0,153;-7,496;1;0,394;159,911;0,457
0.72;7;2pXpURmn6zC5ZYDMms6fwa;0,76;0,725;155933;0,276;0;0,116;-12,25;1;0,0599;112,89;0,717
0.72;7;3DGar7krWlmrXRFHBcQF6z;0,151;0,734;163636;0,765;0;0,231;-5,562;1;0,0621;109,989;0,518
0.72;7;05mAIVLkIWc2d1UBYZBCp8;0,0227;0,739;189000;0,742;1,39e-06;0,229;-4,586;1;0,0329;124,016;0,659
0.72;7;4E3qImtJzRqLt8ZZyLceOE;0,4;0,746;249751;0,644;0;0,095;-2,605;1;0,232;146,178;0,542
0.75;7;6DCZcSspjsKoFjzjrWoCdn;0,0332;0,754;198973;0,449;8,29e-05;0,552;-9,211;1;0,109;77,169;0,357
0.75;7;0YAQnYt2oB8OdoaeqnHyTI;0,241;0,755;238053;0,594;0;0,107;-5,906;1;0,216;178,929;0,237
0.75;7;3L4GsGLgxpHieVQH86H8bv;0,0348;0,757;189533;0,73;6,17e-05;0,136;-6,304;1;0,187;90,013;0,451
0.75;7;4ZUfbHQOBeEOyf6EArWXA3;0,0308;0,767;189533;0,721;0,000295;0,128;-6,34;1;0,185;89,98;0,471
0.75;7;1aYcpI8hXtpAEdBq8fp1pH;0,0256;0,768;244293;0,82;3,27e-06;0,165;-4,7;1;0,0436;94,011;0,518
0.75;7;6RWa3fCOR5QQrQ9A3Wd3KR;0,394;0,769;164038;0,627;0;0,106;-4,064;1;0,262;157,938;0,49
0.75;7;4KX8vXbouybtUptEyYxtIk;0,394;0,769;164038;0,627;0;0,106;-4,064;1;0,262;157,938;0,49
0.75;7;3jHsYztlhj1GunIF6yIePH;0,0785;0,775;121129;0,853;0;0,147;-5,867;1;0,298;92,938;0,537
0.78;7;7BZeyb1wPX9t78rWbLWiky;0,146;0,79;193880;0,506;0;0,0876;-7,052;1;0,118;105,018;0,456
0.78;7;14mHfNsSHN0FbLftyjrV9g;0,107;0,792;195637;0,743;0;0,183;-2,806;1;0,0851;150,024;0,742
0.81;7;40FLJc17FMZaPmCQEEZgB0;0,325;0,828;216027;0,689;0,0384;0,0808;-7,878;1;0,0326;123,931;0,853
0.84;7;4CstQ0SUkl0YkoeZkIZlIx;0,556;0,844;353453;0,935;0;0,42;-3,585;1;0,0641;118,999;0,958
0.84;7;0sPTfDSZgE3KvcvqaKPtEx;0,135;0,856;181093;0,728;1e-06;0,2;-3,497;1;0,0916;89,999;0,797
0.87;7;0sdbFOyfgAhAhWq8DpzkaW;0,0122;0,877;228373;0,547;1,51e-05;0,028;-5,705;1;0,18;99,034;0,687
0.90;7;0TlLq3lA83rQOYtrqBqSct;0,0164;0,912;238614;0,412;0,013;0,104;-8,074;1;0,124;154,983;0,422
0.93;7;69PkhA9q3xCWU2CzoZnLAu;0,0161;0,962;237655;0,573;0;0,109;-5,924;1;0,308;125,035;0,728
0.24;8;0iV9yfj1knFNOSEiuTHZwl;0,871;0,244;243133;0,274;1,18e-05;0,0897;-10,433;1;0,04;68,534;0,164
0.27;8;4QX5pZQpQTgVlkqfUTDim0;0,9;0,273;142560;0,259;0;0,308;-13,967;1;0,0306;97,085;0,604
0.30;8;2HD7DoEe9FdtvGdAdQIv5W;0,801;0,324;227887;0,197;0;0,115;-10,191;1;0,0337;178,893;0,338
0.33;8;5cQB9fbuQCz4muQUFkv3rR;0,445;0,347;276708;0,578;0;0,231;-7,525;1;0,0626;86,73;0,226
0.45;8;3thLnNvO9IctWoccbsZyJV;0,098;0,456;151013;0,516;0;0,115;-10,512;1;0,459;77,058;0,684
0.48;8;7wBJfHzpfI3032CSD7CE2m;0,00947;0,487;270715;0,789;4,05e-06;0,189;-3,69;1;0,044;150,007;0,0564
0.48;8;6cFZ4PLC19taNlpl9pbGMf;0,172;0,492;296493;0,676;0;0,239;-6,861;1;0,0516;110,232;0,412
0.48;8;3nAp4IvdMPPWEH9uuXFFV5;0,0013;0,509;229640;0,812;1,99e-05;0,214;-5,438;1;0,0537;159,876;0,689
0.51;8;4HEOgBHRCExyYVeTyrXsnL;0,727;0,512;120693;0,339;0;0,0977;-13,119;1;0,0498;174,609;0,951
0.54;8;0AcicReEGm1qcENjqzh1Tg;0,136;0,544;129429;0,524;0;0,106;-7,914;1;0,0621;81,982;0,117
0.54;8;76nIlhb7sx9W9ceQKVKreg;0,768;0,566;131733;0,497;0;0,277;-7,424;1;0,0514;76,532;0,846
0.54;8;4OafepJy2teCjYJbvFE60J;0,0211;0,568;198160;0,656;1,37e-05;0,213;-5,413;1;0,0433;100,049;0,364
0.54;8;4LUAIXN6bpnEVaJZOLfuDt;0,978;0,571;94733;0,166;0;0,253;-16,883;1;0,0471;93,914;0,707
0.57;8;0SvD6EdetxVtXei2JhkV4B;0,114;0,578;231933;0,676;0;0,255;-5,478;1;0,033;149,965;0,524
0.57;8;5BQrp63SHCVf4bzCzJePne;0,409;0,585;249450;0,709;0;0,183;-6,072;1;0,319;111,913;0,21
0.57;8;3CA9pLiwRIGtUBiMjbZmRw;0,0891;0,586;210747;0,909;0,000109;0,119;-6,474;1;0,0705;93,394;0,757
0.57;8;2EjXfH91m7f8HiJN1yQg97;0,614;0,589;126267;0,472;0;0,505;-8,749;1;0,0502;67,196;0,898
0.60;8;1KVczjazCcCCgM3gXXUl47;0,168;0,612;223543;0,601;0;0,117;-7,089;1;0,164;147,018;0,525
0.63;8;09FfQO3PqHO4HIJL511Ksi;0,0942;0,65;150802;0,639;0;0,135;-5,962;1;0,458;139,226;0,563
0.63;8;0lYBSQXN6rCTvUZvg9S0lU;0,0771;0,652;205947;0,713;1,02e-05;0,144;-5,311;1;0,0368;100,023;0,152
0.63;8;16umSNZfofRpDqTvf8DIAo;0,818;0,656;250120;0,33;0,00386;0,107;-8,771;1;0,162;119,057;0,349
0.63;8;6wvlEKW2qxucJSBXYpMV2P;0,166;0,662;208742;0,827;0,0165;0,086;-5,891;1;0,0624;115,014;0,477
0.66;8;5Gu0PDLN4YJeW75PpBSg9p;0,0337;0,663;174800;0,708;0;0,0841;-4,154;1;0,0473;103,073;0,742
0.66;8;1oc3jna2ablnfIKLYbKujl;0,0622;0,67;189000;0,853;0;0,0602;-4,515;1;0,0884;103,843;0,615
0.66;8;5yNEdBlZMxpcVtGKz5NFk5;0,00277;0,673;173613;0,71;0;0,55;-6,744;1;0,0324;110,017;0,54
0.66;8;3OtQmFLS5b3pTgIf44GQFJ;0,00277;0,673;173613;0,71;0;0,55;-6,744;1;0,0324;110,017;0,54
0.66;8;5hrXLJJrnKraxRQntH0Vv9;0,00277;0,673;173613;0,71;0;0,55;-6,744;1;0,0324;110,017;0,54
0.66;8;13hvHEstJ4sNbzdroPrPI3;0,0557;0,675;190560;0,729;0;0,189;-4,383;1;0,146;99,986;0,63
0.66;8;6KsFSrVS3DwG4xNAPQvznC;0,796;0,676;157600;0,412;0;0,139;-7,97;1;0,0347;124,891;0,47
0.66;8;45CCe4gu08OYG1I4MH8TU6;0,0284;0,682;238203;0,639;0;0,197;-4,406;1;0,292;89,09;0,183
0.66;8;09OojFvtrM9YRzRjnXqJjA;0,568;0,682;126146;0,641;0;0,224;-8,915;1;0,0386;141,002;0,826
0.66;8;5p7GiBZNL1afJJDUrOA6C8;0,343;0,69;245640;0,462;0,00218;0,113;-8,054;1;0,13;157,655;0,325
0.66;8;1XBc4r6ltXjkFJBrsttwIF;0,703;0,691;125827;0,402;0;0,463;-12,149;1;0,0599;139,752;0,844
0.69;8;1foCxQtxBweJtZmdxhEHVO;0,902;0,7;206067;0,138;0;0,185;-12,347;1;0,0612;84,487;0,49
0.69;8;3Ulh8AlXmYztutPMN59e0s;0,0343;0,706;262176;0,716;1,97e-06;0,143;-5,501;1;0,131;171,932;0,214
0.69;8;0todbbT9g5uQGbeFCiBf2F;0,374;0,714;212293;0,474;0;0,106;-4,993;1;0,039;62,484;0,376
0.69;8;3djWN7th03XZtmF5s3C1Lv;0,0377;0,721;234347;0,703;0,000136;0,361;-4,114;1;0,252;83,985;0,501
0.72;8;1SxagO9GK0UUeEYLmH8Pln;0,0555;0,728;173129;0,517;1,95e-06;0,107;-11,404;1;0,0629;111,974;0,379
0.72;8;5Ta1sXtO9tXOaUacYm7tH8;0,144;0,745;214611;0,576;0;0,154;-6,688;1;0,132;157,083;0,16
0.72;8;4XHP5B63UsW0GniEx7oMHu;0,432;0,748;188435;0,749;0,000118;0,0971;-7,645;1;0,364;101,95;0,386
0.72;8;2cYnZNzFRFK0H7vSNxPsUq;0,265;0,751;219357;0,665;0;0,0515;-3,083;1;0,124;95,239;0,698
0.75;8;3rPAD722s5FFNnwjC91t7Z;0,372;0,773;187125;0,57;0,00524;0,108;-3,482;1;0,113;95,038;0,772
0.75;8;0PowxVSTY2uh1CPc8EPKyX;0,42;0,777;167898;0,831;0;0,105;-2,129;1;0,177;160,153;0,791
0.75;8;1Szfm2XAx3Kgl55dyl8sTU;0,0335;0,781;182723;0,487;0;0,163;-8,823;1;0,589;95,879;0,344
0.78;8;33tNYw9oMtSkGe27NpgS64;0,182;0,79;169620;0,629;7,06e-06;0,338;-4,055;1;0,142;170,023;0,267
0.78;8;4MAsYGSgxsaj73dC2lvFC4;0,205;0,792;169657;0,657;4,1e-06;0,196;-4,245;1;0,191;169,969;0,228
0.78;8;39NDBdU5Xkm5pCFGa5kZtI;0,236;0,802;287040;0,463;0,00531;0,105;-8,379;1;0,162;103,961;0,291
0.78;8;0nWMTq3fBceV1uZlhFn6of;0,00779;0,811;180080;0,526;0,0642;0,13;-7,003;1;0,161;149,954;0,248
0.81;8;3R4Xk37WTagjzODMNEQLvs;0,16;0,816;204853;0,735;0,000108;0,0665;-5,49;1;0,0539;130,029;0,476
0.81;8;2xLMifQCjDGFmkHkpNLD9h;0,00513;0,834;312820;0,73;0;0,124;-3,714;1;0,222;155,008;0,446
0.84;8;6GnhWMhgJb7uyiiPEiEkDA;0,47;0,843;208080;0,435;0;0,147;-8,442;1;0,178;120,058;0,19
0.84;8;50wkDxcIfamIajKwmgp0iB;0,0195;0,843;215533;0,546;0;0,374;-7,714;1;0,464;159,104;0,427
0.84;8;5jGUJXnELDaDTgiRjD9lsg;0,0139;0,85;170509;0,5;0,000384;0,0947;-6,708;1;0,0665;160,02;0,816
0.87;8;1uULQtJ8rbsX5TwjPpPc9Q;0,000897;0,879;288364;0,41;2,09e-05;0,108;-9,233;1;0,551;80,011;0,0703
0.87;8;50a8bKqlwDEqeiEknrzkTO;0,0467;0,892;195047;0,633;0,000189;0,139;-7,471;1;0,0902;137,994;0,459
0.93;8;3m2aDCqn8eT5ElXDUiboGU;0,105;0,95;158769;0,489;0;0,411;-8,411;1;0,462;130,021;0,919
0.27;9;1DnSNqCQM3LUxqFuXt184Q;0,602;0,275;230307;0,276;0,00167;0,121;-11,395;1;0,0321;68,764;0,195
0.27;9;5KHzV8Gf3aweIMImliFAOs;0,0626;0,284;220589;0,637;0;0,371;-4,893;1;0,0486;92,045;0,197
0.30;9;2jeWxoYEARpy0lGGahsKd5;0,0466;0,305;159119;0,561;0;0,193;-4,55;1;0,0449;134,353;0,0578
0.30;9;4so0Wek9Ig1p6CRCHuINwW;0,673;0,317;177480;0,158;0,353;0,338;-16,485;1;0,0381;130,503;0,247
0.36;9;1mH6tZC6iXIHPI6EixCwxw;0,00422;0,383;278947;0,914;1,4e-05;0,444;-6,43;1;0,0515;139,955;0,528
0.48;9;3Z3QhZAZpqwZa1phsbQ3JZ;0,328;0,497;240213;0,661;0,000317;0,211;-9,047;1;0,0361;180,225;0,894
0.51;9;3EApebexZ7YqDIqw2EMTDh;0,177;0,514;240640;0,693;0;0,351;-5,868;1;0,408;110,568;0,287
0.51;9;4UAW2gObi5o6sJla0qZpPn;0,795;0,528;246421;0,284;0,000303;0,109;-11,487;1;0,0287;76,012;0,172
0.51;9;4EM8ZRafUv02ugYyJoJo7o;0,0611;0,529;254200;0,793;0;0,369;-8,092;1;0,0318;138,831;0,739
0.51;9;7I3skNaQdvZSS7zXY2VHId;0,0105;0,53;265373;0,816;0,00061;0,379;-6,149;1;0,0503;87,019;0,371
0.51;9;2ISl1zekPsc26sUQpVt8UB;0,128;0,541;220160;0,909;0;0,128;-3,101;1;0,0358;203,862;0,962
0.54;9;6IpvkngH89cA3hhPC84Leg;0,232;0,561;176874;0,832;0;0,107;-7,661;1;0,0717;93,991;0,666
0.57;9;2kPQFWoXuRz6jNsEo48Inm;0,06;0,589;226797;0,903;0,00446;0,124;-4,834;1;0,0526;105,006;0,541
